id,author,date,content,class,video_id,channel_id,date_published,video_title,like_count,comment_count,view_count
266,John Jones,2013-09-07,Ouf Ouf OUFFFFFFFFFFFFFFFFFF!!!!!!!! :),f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
267,jundi sahibol,2013-09-07,awesome,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
268,ernesta gerikaite,2013-09-07,cool,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
269,TheBoss,2013-09-06,This Song will never get old,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
270,Bold Skud,2013-09-06,I always have goose bumps at that part,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
271,Gintoki Sakata,2013-09-06,Love it,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
272,Alaa Foad,2013-09-06,I love this song,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
273,Frans Kraanen,2013-09-06,"I want to see Shakira, not football :)",f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
274,TAKAHASHI KAITO,2013-09-06,good!!,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
275,dili bair,2013-09-06,Recommend:  Apple iPad 4th Gen 32GB Unlocked Wi-Fi+4G 9.7in White Price:$390  Apple iPhone 5 (Latest Model) - 32GB - Black Price:$385  Samsung Galaxy S4 S IV 4 with 16GB New White Price:$360  Sony 60-inch 3D LED HDTV Price:$510  All-in-One PCs: Apple MacBook Pro: Apple MacBook Air Price:$320  Camera :Nikon D90 SLR Camera /18-55mm /55-200mm 32GB  Price:$390   Ultrabooks: SONY VAIO Pro 13 Intel Core i5 4GB 128GB Price:$515  +++++++++++++++    Purchase online Website is:  Taaee.com,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
276,Charanjeet Singh,2013-09-06,&quot;HELP THE HUMANITY WITH YOUR SIGN IN TO THIS LINK WITH YOUR WHOLEHEARTED SUPPORT IF YOU SAY &quot;NO&quot; TO DISCRIMINATION. “UNITED WE STAND “  WE WILL BRING THE CHANGE TOGETHER.  IMPOSSIBLE ITSELF SAYS I  M  POSSIBLE&quot;  YOU ARE THE WINNERS OF MY SUCCESS!CHEERS TO ALL MY LOVING BROTHERS AND SISTERS !  PLEASE SHARE THIS LINK ON FACEBOOK TO SUPPORT AGAINST DISCRIMINATION.  tinyurl(dot)com(slash)mxh2y77  FEAR NONE BUT GOD !!!,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
277,Krystian Konrad Moreński,2013-09-06,"Part 5. Comforter of the afflicted, pray for us Help of Christians, pray for us Queen of Angels, pray for us Queen of Patriarchs, pray for us Queen of Prophets, pray for us Queen of Apostles, pray for us Queen of Martyrs, pray for us Queen of Confessors, pray for us Queen of Virgins, pray for us Queen of all Saints, pray for us Queen conceived without original sin, pray for us Queen of the most holy Rosary, pray for us Queen of the family, pray for us Queen of peace, pray for us ",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
278,Krystian Konrad Moreński,2013-09-06,"Part 2. Holy Mary, pray for us Holy Mother of God, pray for us Holy Virgin of virgins, pray for us Mother of Christ, pray for us Mother of divine grace, pray for us Mother most pure, pray for us Mother most chaste, pray for us Mother inviolate, pray for us Mother undefiled, pray for us Mother most amiable, pray for us Mother most admirable, pray for us Mother of good counsel, pray for us Mother of our Creator, pray for us Mother of our Redeemer, pray for us ",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
279,Neeru bala,2013-09-05,Hi.. Everyone.. If anyone after real online work. I can help u. Earn lots of money. It&#39;s fun. It&#39;s real and affiliated company.. U not think u r working. It&#39;s easy and enjoyable. For more info contact me .. Neeru105@ gmail.com,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
280,Faisal Alqarny,2013-09-05,Nice song ^_^,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
281,timemastro1,2013-09-05,god she is so sexy! drives me crazy!,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
282,jemy Abdulrahman,2013-09-05,WOw,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
283,arribasinaloa Beltran,2013-09-05,shakira is the best!,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
284,اسيا الخواجة,2013-09-05,Nice,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
285,fatiha el fallali,2013-09-05,Shakira,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
286,5000palo,2013-09-05,Shakira :-*,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
287,Charly Boy Toy,2013-09-05,the best!,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
288,Wafence,2013-09-04,"Hey Youtubers and All Music lover&#39;s, Guess most of you all skip these comments, but for you who is still reading this, thanks ! I dont have any money for advertisiments, no chance of getting heard, nothing. All that&#39;s left is spam, sorry. Im 17, Rapper/Singer from Estonia. Please listen my new cover on my account. You wont regret it. Give me just a chance, please. Take half a second of your life and thumb this comment up. It will maybe change my life, for real. Thank you Wafence ",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
289,david rodriguez,2013-09-04,do you want to make some easy money? check out my page tvcmcadavid.weebly . com dont miss out on this opportunity give thumbs up i would  apprecitate it.,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
290,Tiffanythebest,2013-09-02,"PLEASE CHECK OUT THIS VIDEO CALLED &quot;WE LOVE MIND MASTER IT&quot;, THANK U :)",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
291,How To Advertise On Facebook,2013-09-01,WAYS TO MAKE MONEY 50k Per Month Search google Now &gt;&gt; 9nl.me/make-money-without-investment-1,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
292,How To Make Money On Youtube,2013-09-01,Meet The Richest Online Marketer  NOW CLICK : bit.ly/make-money-without-adroid,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
293,Maika Kate Mish Linn,2013-08-31,How did you know that people makes another account just for subscribing itself and liking??? :),t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
294,Maika Kate Mish Linn,2013-08-31,:) I&#39;ll subscribe to you. You look Nice :),t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
295,Chris Boatsome,2013-08-30,Hey dickwad - we&#39;re all africans. The colour of your skin just tells us something about how long ago your ancestors left Africa.   Check out Baba Brinkman - he has a song called &quot;I&#39;m A African&quot;   Go learn something.,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
296,Mini Mus,2013-08-29,WOW muslims are really egoistic..... 23% of the World population and not in this video or donating 1 dollar to the poor ones in Africa :( shame on those terrorist muslims,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
297,RapStarz Coleman,2013-08-28,Wats Good Go Check Out My Music On Da Channel Ik Yall Got me,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
298,RapStarz Coleman,2013-08-27,I Know Y&#39;all Can Check Out Amy Music Because Yall Got Me Go To Da Channel,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
299,Northland Paranormal Society,2013-08-27,Northland Paranormal Society is now on YouTube! Check out our channel of real Paranormal evidence!! facebook/ Northland Paranormal Society!!!,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
300,Adam Whitney,2013-08-26,"Hello everyone :) I know most of you probably pass up these kind of comments, but for those who are still reading this, thanks! I don’t have any money for advertisements, no chance of getting heard, nothing. I live in such a small town... If this comes off as spam, sorry. I’m an instrumental songwriter from Columbus, Mississippi. Please go to my channel and check out my original music. It would be highly appreciated if you thumbs up this comment so my music can be heard! Thank you, Adam Whitney ",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
301,Ando Nesia - | MC | Music Producer,2013-08-25,SO THEN HOW ARE YOU GOING TO CALL YOURSELF A INSTRUMENTAL SONGWRITER IF THERES NO SINGING THERES NO SONG TO WRITE!?!?! LOL.   YOU GOT ALOT TO LEARN KID BUT HEY DON&#39;T FORGET TO SUBSCRIBE!,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
302,Adam Whitney,2013-08-25,"Hello everyone :) I know most of you probably pass up these kind of comments, but for those who are still reading this, thanks! I don’t have any money for advertisements, no chance of getting heard, nothing. I live in such a small town... If this comes off as spam, sorry. I’m an instrumental songwriter from Columbus, Mississippi. Please go to my channel and check out my original music. It would be highly appreciated if you thumbs up this comment so my music can be heard! Thank you, Adam Whitney ",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
303,CC FootballWorld,2013-08-24,Please go in and see our Channel and subscribe :-). It would be Nice mate.,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
304,henry Richardson,2013-08-24,wanna earn money online without investment.....just visit this link .....therglove.blogspot.in/2013/08/blog-post_10.html,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
305,Adam Whitney,2013-08-24,"Hello everyone :) I know most of you probably pass up these kind of comments, but for those who are still reading this, thanks! I don’t have any money for advertisements, no chance of getting heard, nothing. I live in such a small town... If this comes off as spam, sorry. I’m an instrumental songwriter from Columbus, Mississippi. Please go to my channel and check out my original music. It would be highly appreciated if you thumbs up this comment so my music can be heard! Thank you, Adam Whitney ",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
306,OriginalVines Best,2013-08-21,CHECK OUT THE DUBSTEP VERSION,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
307,How To Make Money On The Internet,2013-08-21,i can to make money,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
308,Gotcha Laughs,2013-08-19,Wanna Laugh??? Please SUBSCRIBE to our channel!!!,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
309,Diaz Katherine,2013-08-17,Earn money for being online with 0 efforts!    bit.ly\14gKvDo,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
310,Bernice Anne,2013-08-16,"Could you please check out my covers on my channel? I do covers like Adele, Kodaline, Imagine Dragons...and more. Please if you could spare a few minutes,  could you have a listen to one or two of my covers , Feel free to comment and subscribe :) Thank you! ",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
311,macgyver16,2013-08-16,adf.ly /KlD3Y,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
312,Fiddle Me Silly,2013-08-16,Check out  these Irish guys cover  of Avicii&#39;s  Wake Me Up!  Just search...  &quot;wake me up Fiddle Me Silly&quot; Worth a listen  for the gorgeous fiddle player!,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
339,macgyver16,2013-07-23,adf.ly / KlD3Y,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
340,damion taylor,2013-07-21,check out my new video,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
364,Dinova Sharon,2013-07-13,well done shakira,f,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
313,DynamicDesignStudios,2013-08-15,"Hello everyone :) I know most of you probably pass up these kind of comments, but for those who are still reading this, thanks! I don’t have any money for advertisements, no chance of getting heard, nothing... If this comes off as spam, sorry. I am a video animator, just trying to make it up into the video animation industry. Please give me the chance to prove myself to you. Please visit my channel, subscribe if you like and thumb this comment up, so everyone can see! Thank You! ",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
314,DynamicDesignStudios,2013-08-15,"Hello everyone :) I know most of you probably pass up these kind of comments, but for those who are still reading this, thanks! I don’t have any money for advertisements, no chance of getting heard, nothing... If this comes off as spam, sorry. I am a video animator, just trying to make it up into the video animation industry. Please give me the chance to prove myself to you. Please visit my channel, subscribe if you like and thumb this comment up, so everyone can see! Thank You! ",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
315,DJ ROY,2013-08-14,"Hey youtubers... I really appreciate all of you who took the time, to read this, I am just a 19 year old boy who wants to be a successful musician in the music world. I dont have any money to advertise my channel, If you could just visit my channel, comment on my video or subscribe, that would be great.... It will only be few seconds of your life..... Thank u to all the people who just gave me a chance l really appreciate it  ",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
316,Mazacar Cfc,2013-08-13,subscribe to my pagee please.,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
317,Stanša Matej,2013-08-13,please subscribe to my page. thanks.,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
318,Edward Wright,2013-08-11,"Hey, hit this shit up while yall can, they killed the versace remix. Just type in CGE &quot;Versace Freestyle (Get Money)&quot; Shot by Ja-Wan Gardner and help them reach 1 million views.",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
319,Comedy Recipe,2013-08-11,"Hey guys and girls check out Comedy Recipe for hilarious you tube videos, pranks, and crank calls!",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
320,Titan,2013-08-08,"Subscribe me, I will? subscribe you back!!!",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
321,Titan,2013-08-08,"Subscribe me, I will? subscribe you back!!!",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
322,TheEpicMixx':)x,2013-08-08,Please.. Check my channel out:) I subscribe back..;),t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
323,TheEpicMixx':)x,2013-08-08,I really ask nicely to view my vids:) I subscribe back..,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
324,ricky swaggz,2013-08-07,******* Facebook is LAME and so 2004! Check out ------------ swagFriends com Make thousands of cool new friends everyday! Join this new movement!,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
325,Hidden Love,2013-08-06,Hi. Check out and share our songs.,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
326,Tim Marrotte,2013-08-05,CHECK OUT partyman318 FR GOOD TUNEZ!! :D,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
327,DJ ROY,2013-08-02,"Hey youtubers... I really appreciate all of you who took the time, to read this, I am just a 19 year old boy who wants to be a successful musician in the music world. I dont have any money to advertise my channel, If you could just visit my channel, comment on my video or subscribe, that would be great.... It will only be few seconds of your life..... Thank u to all the people who just gave me a chance l really appreciate it  ",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
328,Shadrach Grentz,2013-08-02,"Hey Music Fans I really appreciate any of you who will take the time to read this, and check my music out! I&#39;m just a 15 year old boy DREAMING of being a successful MUSICIAN in the music world. I do lots of covers, and piano covers. But I don&#39;t have money to advertise. A simple thumbs up to my comment, a comment on my videos or a SUBSCRIPTION would be a step forward! It will only be a few seconds of your life that you won&#39;t regret!!! Thank u to all the people who just give me a chance! :)",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
329,Shadrach Grentz,2013-08-01,"Hey Music Fans I really appreciate any of you who will take the time to read this, and check my music out! I&#39;m just a 15 year old boy DREAMING of being a successful MUSICIAN in the music world. I do lots of covers, and piano covers. But I don&#39;t have money to advertise. A simple thumbs up to my comment, a comment on my videos or a SUBSCRIPTION would be a step forward! It will only be a few seconds of your life that you won&#39;t regret!!! Thank u to all the people who just give me a chance! :) ",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
330,Shadrach Grentz,2013-08-01,"Hey Music Fans I really appreciate any of you who will take the time to read this, and check my music out! I&#39;m just a 15 year old boy DREAMING of being a successful MUSICIAN in the music world. I do lots of covers, and piano covers. But I don&#39;t have money to advertise. A simple thumbs up to my comment, a comment on my videos or a SUBSCRIPTION would be a step forward! It will only be a few seconds of your life that you won&#39;t regret!!! Thank u to all the people who just give me a chance! :) ",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
331,Hidden Love,2013-08-01,Hi. Check out and share our songs.,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
332,Hidden Love,2013-07-31,Hi. Check out and share our songs.,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
333,Hidden Love,2013-07-30,Hi.Check out and share our songs.,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
334,Shadrach Grentz,2013-07-29,"Hey Music Fans I really appreciate any of you who will take the time to read this, and check my music out! I&#39;m just a 15 year old boy DREAMING of being a successful MUSICIAN in the music world. I do lots of covers, and piano covers. But I don&#39;t have money to advertise. A simple thumbs up to my comment, a comment on my videos or a SUBSCRIPTION would be a step forward! It will only be a few seconds of your life that you won&#39;t regret!!! Thank u to all the people who just give me a chance! :) ",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
335,Anthony Lam,2013-07-29,"Hey, I am doing the Forty Hour famine so I&#39;ll be giving up on food and social working for 40 hours. I&#39;m doing this to raise money for African people who can&#39;t experience the luxuries that we can. So can you donate to give them a chance?  Any amount would do :)  Click on the link and donate h t t p : / / 4 0 h f . c o m . a u / A n t h o n y L a m Thanks :)",t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
336,meg fluttershy,2013-07-25,Love itt and ppl check out my channel!!!,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
337,BDOG1040,2013-07-25,SUBSCRIBE MY CHANNEL,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
338,macgyver16,2013-07-24,adf.ly / KlD3Y,t,pRpeEdMmmQ0,UCGnjeahCJW1AF34HBmQTJ-Q,2010-06-04,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),18491759,1233403,3274175841
