id,author,date,content,class,video_id,channel_id,date_published,video_title,like_count,comment_count,view_count
288,PDV10,2015-05-23,charlieee :DDDD (Those who saw Lost only will understand)﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
289,miamiscraziest,,LADIES!!! -----&gt;&gt; If you have a broken heart or you just want to understand guys better you should check out this underground book called The Power of the Pussy on AMAZON. Best book ever for us girls! Oh...and just a warning it&#39;s for 18 and over...lol,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
290,Ked Woodly,,COFFEE ! LOVERS ! PLEASE ! READ ! Check out a song I wrote and sing on You Tube called COFFEE LOVA.Type COFFEE LOVA like I spell it while your already on You Tube hit enter.Then look for video titled COFFEE LOVA hit enter and BLAST ! OFF !,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
291,Ractive,,"hey guy if you can please SUBSCRIBE to my channel im a young dedicated rapper i post videos everyday to improve  i write/perform/record/mix/edit/post everyday  i do a verse everyday (16 bars)to improve i&#39;m doing it for 365 days a whole year to improve right now i&#39;m on day 46  if you guys can please like this comment so everyone can see it and follow me on my journey/watch me improve everyday SUBSCRIBE PLEASE I&#39;m lyrical and i keep it real  help me reach my dream,help me build a fan base,THANKS(:",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
292,dmrc43,2015-05-23,so many comments.﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
293,Unitedstates America,2015-05-23,"Getting too 1billion views, holy moly.!!!﻿",f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
294,Kate Love,2015-05-23,Best song﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
295,FaZe MinEz,,SUBSCRIBE TO ME! I MAKE MUSIC!,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
296,Nader sheckler,2015-05-22,#1 song in world even in 2015﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
297,Lily Barboza,2015-05-22,Hi loving it﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
298,Amir bassem,,subscribe me if u love eminem,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
299,Elsa Ekokobe Rønning,2015-05-22,Lol thats the guy from animal planet and lost. And the girl is megan fox i think hahah ﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
300,Angie Schear,2015-05-22,This song is true because it is insane because boys will do this to a girl and it is not true that people say that a guy will never do it to a girl but boys YOU LIERS NOW STOP TREATING US GIRLS THIS WAY YOU ALL SUCK!﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
301,Aleesha Hoover,2015-05-22,Love the video ﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
302,Manikencheto Metodiev,2015-05-22,Hello I&#39;m from Bulgaria﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
303,Amir bassem,,if u love rihanna subscribe me,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
304,Laighla Owens-Teague,2015-05-22,Eminem rap can be easy for a boy but I can do that﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
305,Amir bassem,,if u love rihanna subscribe me,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
306,Jason Viens,,CHECK OUT MY MUSIC VIDEO ON MY CHANEL!!!,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
307,killtheclockhd,,check out our bands page on youtube killtheclockhd - check out some of our original songs including &quot;your disguise&quot;,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
308,LaMusician,,could you guys please check out my channel for hiphop beats?,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
309,Sonny Carter,2015-05-22,I love this song sooooooooooooooo much﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
310,Terry-Lee Mackenney,,everyone come and check out the new GTA 5 Gameplay right Here : /watch?v=6_H0m5sAYho,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
311,Amie Rutledge,,Check out this video on YouTube:﻿,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
312,Drake Gagne,,Hey guys I&#39;m 87 cypher im 11 years old and Rap is my life I recently made my second album desire ep . please take a moment to check out my album on YouTube thank you very much for reading every like comment and subscription counts,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
313,Angie Medina,2015-05-22,Eminem - Love the way you lie ♥ ♥ ♥﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
314,Drake Gagne,,Hey guys ready for more 87 Cyphers back check out my video on YouTube. NEW ALBUM IS OUT CHECK IT OUT. MORE MUSIC TOMORROW THANKS FOR READING,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
315,Andrew Guasch,,Hey if you guys wouldnt mind...could you check out my boys and my music...we just made a real lyrical song...search DNA Andrew Guasch...I appreciate it. Leave some real feedback and keep Hip-Hop alive,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
316,Intan  Nadia,2015-05-22,Is that girl is Megan fox ﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
317,Quinn and Mia Channel MattyB101,2015-05-21,So freaking sad...﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
318,Butter Forbes,,Hello. I only made ONE Eminem song on my channel. Could you guys just put A LIKE on it please? Don&#39;t need to subscribe. Thanks.,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
319,Ractive,,"hey guys if you guys can please SUBSCRIBE to my channel ,i&#39;m a young rapper really dedicated i post a video everyday ,i post a verse (16 bars)(part of a song)everyday to improve i&#39;m doing this for 365 days ,right now i&#39;m on day 41  i&#39;m doing it for a whole year without missing one day if you guys can please SUBSCRIBE and follow me on my journey to my dream watch me improve, it really means a lot to me  thank you (:, i won&#39;t let you down i promise(: i&#39;m lyrical i keep it real!",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
320,M.E.S,,hey its M.E.S here I&#39;m a young up and coming rapper and i wanna get my music heard i know spam wont get me fame. but at the moment i got no way of getting a little attention so please do me a favour and check out my channel and drop a sub if you enjoy yourself. im just getting started so i really appreciate those who take time to leave constructive criticism i already got 200 subscribers and 4000 views on my first vid ive been told i have potential,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
321,viviane trinh,2015-05-21,i like the lyrics but not to music video﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
355,Terry-Lee Mackenney,,Hi Guys im an Upcoming Rapper if you could check out my channel and tell me what you think maybe subscribe or like i would really appreciate it all HATERS are welcome to :) thanks,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
356,Tiffanythebest,,"CHECK OUT THIS NEW VIDEO I MADE CALLED &quot;WE LOVE MIND MASTER IT&quot;, THANK U SO MUCH ",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
357,Gail Weir,2015-05-21,I love the way you lie﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
322,Greg Fils Aimé,,"I hope everyone is in good spirits I&#39;m a hard working student who&#39;s also a passionate singer I look foward to the day when I can make my own music to share But for now I&#39;ve just been doing covers. Check out my channel, I&#39;ve done Covers of Miley Cyrus, Imagine Dragons, Lana Del Rey, Drake, Macklemore, Pink and countless others.  Subscribe only if you want to. My goal isn&#39;t to become famous but to  inspire FYI this isn&#39;t spamming, everyone has a right to freedom of speech. Thanks ",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
323,rap classics,,check out my channel for rap and hip hop music,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
324,France Silva,2015-05-21,BR﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
325,Adam B,,adam b beats check out my page,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
326,Andrew Willigar,,<a rel=nofollow class=ot-hashtag href=https://plus.google.com/s/%23Awesome>#Awesome</a> <a rel=nofollow class=ot-hashtag href=https://plus.google.com/s/%23Share>#Share</a> <a rel=nofollow class=ot-hashtag href=https://plus.google.com/s/%23RT>#RT</a> Eminem - Love The Way You Lie ft. Rihanna <a href=http://ow.ly/2zME8f>http://ow.ly/2zME8f</a>﻿,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
327,M.E.S,,im M.E.S an aspiring young rapper with high hopes.  i know you will not click this link and check out my channel. you just dont want to.  well its your choice. in fact you know what DONT CLICK,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
328,Huda Salah,2015-05-21,Looooved ﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
329,SBG | Zombies,2015-05-21,We need to get this to 1 Billion Views!!﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
330,superfacoo,,"Hey? Everyone Please take a moment to read this. I work my ass off hoping to make it into the music industry but its hard to? get people to hear you when you don’t have money for advertisements and exposure I am a Young Artist who has dreams and goals like everybody else Please take 30 seconds and visit my channel You don’t have to like? me, just give me a chance to prove my talent Also, please take just 1 second of your life and Thumb this comment up it would be Super Helpful.",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
331,Seth Ryan,2015-05-21,Amazing﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
332,Seth Ryan,2015-05-21,Almost a billion﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
333,Seth Ryan,2015-05-21,Great song﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
334,Lizzy Molly,,PLEASE CHECK OUT MY VIDEO CALLED &quot;WE LOVE MIND MASTER IT&quot; THANKS,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
335,marion guy,,Okay trust me I&#39;m doing a favor. You NEED to check out this guy named Columbus Nelson on YouTube.,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
336,diabeat diaBEAT,,I agree they are just damn spammers. They suck. Im trying to do the same and get known. I know the feeling. I will help you out and leave likes and comments on your page. I hope you could do the same and maybe subscribe to me that would be awesome thanks,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
337,Adam B,,adam b beats check out my page 2013,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
338,Domen Kristan,,CHECK OUT THESE LYRICS /watch?v=yUTTX04oyqQ,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
339,scott boshaw,2015-05-21,"I don&#39;t understand this song, I have had the passion for women feel like im losing my mind but i don&#39;t understand the ideas of loving the the way someone lies.....﻿",f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
340,Chelsea Cameron,,*****PLEASE READ*****  Hey everyone! I&#39;m a 19 year old student  who loves to sing.  I record and upload covers on my channel. I would love if you could check them out.  Just give me a chance. You don&#39;t have to thumbs up or subscribe (But you can if you like what your hear)  Just listen. I&#39;d really appreciate.  ~THANK YOU for your time. ~,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
341,Juan Aimar,2015-05-21,Anybody else here in 2015?﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
342,Lil M,,"Hi I&#39;m lil m !!! Check out love the way you lie!!!! My live performance and many others,,, videos and my own lyrics!!!!! Thanks",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
343,AdmiralMusclebeard,,I&#39;m subscribing to you just because your comment was that great.,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
344,Smitty Werben Jaggerman Jensen,2015-05-21,I like the Mmph version better﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
345,Kate Hermamn,,Terrance. .thank you for serving our country. How do i &quot;like you&quot; or &quot;subscribe&quot;?,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
346,Gergő “Vlog14” Csatornája,2015-05-21,Thumbs up if you listen this in 2015.﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
347,Brandon Thaler,,Hey everyone check out my channel leave a like and subscribe please and if there is a song you want me to do post the name in the comments and I will get on to it(: Thanks,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
348,david rodriguez,,do you want to make some easy money? check out my page tvcmcadavid.weebly . com dont miss out on this opportunity,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
349,Dominic Randall,,Hi everyone. We are a duo and we are starting to record freestyles and put them on youtube. If any of you could check it out and like/comment it would mean so much to us because we love doing this. We may not have the best recording equipment but if you listen to our lyrics and rhymes I think you&#39;ll like it. If you do then please subscribe and share because we love making these videos and we want you to like them as much as possible so feel free to comment and give us pointers! Thank you!,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
350,Unbeweavable Co,,For all you ladies out there......  Check out this link!  You&#39;ll find the hottest hairstyles and the latest trends for women!  Go to this site and you&#39;ll upgrade your hairstyles and fashion senses to a higher level!  Don&#39;t get left behind!     ---&gt;   goo.gl\BxrOSR,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
351,faisal joy,2015-05-21,Hi I am from bangladesh 💜﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
352,Ala Fatah,2015-05-21,Is that Megan Fox?﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
353,T MAN,2015-05-21,Fire..﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
354,GhostPoet100,,EMINEM FANS!!!  - Check Out The New Song &quot;FEELIN&#39; GOOD&quot; By J-D-P  Just Click The &quot;GHOSTPOET100&quot; Link Above This Post  Thank You All...,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
358,M.E.S,,hey its M.E.S here I&#39;m a young up and coming rapper and i wanna get my music heard i know spam wont get me fame. but at the moment i got no way of getting a little attention so please do me a favour and check out my channel and drop a sub if you enjoy yourself. im just getting started so i really appreciate those who take time to leave constructive criticism i already got 200 subscribers and 4000 views on my first vid ive been told i have potential,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
359,Chris Bieber,2015-05-21,Love the way you lie II is nicer in my opinion. :D﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
360,Levi Cole,2015-05-21,Almost to a billion :)﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
361,Ashley Jsade,2015-05-21,If you are a person that loves real music you should listen to &quot;Cruz Supat&quot;<br />He is awesome as fuck!!! Just as eminem used to be.﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
362,Josh Dummett,,Also check out D.j.j where do i go now and road to recovery,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
363,Furashious,2015-05-21,Charlie got off the island and dated Megan Fox? b-but what about claire?﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
364,Davide Puzzanghera,,Hi guys ! !  Check Out My Remixes ! !  Thanx You&#39;re Great ! ! SWAG ! !,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
365,AvidorFilms,,"Please check out my youtube channel! Just uploaded my first youtube video please check it out, you will not regret it!",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
366,nepart maxx,2015-05-21,Eminem best rapper all the time﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
367,Paul Buxton,2015-05-21,Omg! This guy sounds like an american professor green﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
368,vZoqwa,2015-05-21,thumbs up if you think this should have 1 billion views﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
369,Vence Cerbo,2015-05-21,Lemme Top Comments Please!!﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
370,liu hui (dukegod),2015-05-21,i love this song﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
371,Emma Halbrook,2015-05-21,My favorite song 💗💗💗💗﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
372,Beats ProdByATHS,,tryna work with some rappers check out the ones i already have on my channel,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
373,RaMpAgE420,,Check out Berzerk video on my channel ! :D,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
374,Andrés Nuñez,2015-05-21,super﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
375,Stricker Stric,,eminem new song check out my videos,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
376,Susan Ambs,,Check out this video on YouTube:﻿,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
377,arrgh garry,,"My friends wife earns 4000DOLLARS a month ,you can do it do if you want to be a wwhore ,you can not get these type of wages for working from home on a PC taking surveys ...dont believe that shit,just because yahoo and other are taking their money does not mean they are LEGIT ..Please like this so the MSG gets thru to vulnerable  people Like eminem used to be ",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
378,RapStarz Coleman,,Subscribe To Mê Please Guys,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
379,Nicholas Reed,,"this is the 4th most watched video on youtube. and hes the 21 most subscribed channel on youtube, just recentley surpassing justing bieber and is less then 1,00 subs away from beating taylor swift",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
380,M.E.S,,hey its M.E.S here I&#39;m a young up and coming rapper and i wanna get my music heard i know spam wont get me fame. but at the moment i got no way of getting a little attention so please do me a favour and check out my channel and drop a sub if you enjoy yourself. im just getting started so i really appreciate those who take time to leave constructive criticism i already got 200 subscribers and 4000 views on my first vid ive been told i have potential,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
381,Carolina Sanchez Cifuentes,2015-05-21,Love you﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
382,Lil M,,Lil m !!!!! Check hi out!!!!! Does live the way you lie and many more ! Check it out!!! And subscribe,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
383,HOTFUZZOFFICIAL,,"Hello to everyone! Please check out my video: /watch?v=2b4WyWpHi8c It takes just 2 minutes, hope I don&#39;t ask too much. If you can&#39;t help me just Like &amp; Share the video please, so more people will see it. Thumbs UP, it would mean so much to me, maybe will make my dream come true. Thanks to everyone, GOD BLESS YOU ALL!",t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
384,Nikola Vejionvic,,/watch?v=aImbWbfQbzg watch and subscrible,t,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
385,Jp Galeanoo,2015-05-21,I  love you Eminem﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
386,geraldine lopez,2015-05-20,love the you lie the good﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
387,Daniel Tabatabai,2015-05-20,still listening in 2015﻿,f,uelHwf8o7_U,UC20vb-R_px4CguHzzBPhoyQ,2010-08-05,Eminem - Love The Way You Lie ft. Rihanna,12441625,597028,2488042269
